"Time","proxy-server-6c7d596b95-28skc / default / PKG","yolo-server-798f5c5578-ll75h / default / PKG","proxy-server-6c7d596b95-28skc / default / DRAM","yolo-server-798f5c5578-ll75h / default / DRAM","proxy-server-6c7d596b95-28skc / default / OTHER","yolo-server-798f5c5578-ll75h / default / OTHER","proxy-server-6c7d596b95-28skc / default / GPU","yolo-server-798f5c5578-ll75h / default / GPU"
2024-07-09 22:06:07,0.540,57.1,0,0,0,0,0,0
2024-07-09 22:06:08,0,0,0,0,0,0,0,0
2024-07-09 22:06:09,0,0,0,0,0,0,0,0
2024-07-09 22:06:10,0.489,59.5,0,0,0,0,0,0
2024-07-09 22:06:11,0,0,0,0,0,0,0,0
2024-07-09 22:06:12,0,0,0,0,0,0,0,0
2024-07-09 22:06:13,0.519,49.7,0,0,0,0,0,0
2024-07-09 22:06:14,0,0,0,0,0,0,0,0
2024-07-09 22:06:15,0,0,0,0,0,0,0,0
2024-07-09 22:06:16,0.501,48.5,0,0,0,0,0,0
2024-07-09 22:06:17,0,0,0,0,0,0,0,0
2024-07-09 22:06:18,0,0,0,0,0,0,0,0
2024-07-09 22:06:19,0.405,56.8,0,0,0,0,0,0
2024-07-09 22:06:20,0,0,0,0,0,0,0,0
2024-07-09 22:06:21,0,0,0,0,0,0,0,0
2024-07-09 22:06:22,0.468,54.6,0,0,0,0,0,0
2024-07-09 22:06:23,0,0,0,0,0,0,0,0
2024-07-09 22:06:24,0,0,0,0,0,0,0,0
2024-07-09 22:06:25,0.465,53.3,0,0,0,0,0,0
2024-07-09 22:06:26,0,0,0,0,0,0,0,0
2024-07-09 22:06:27,0,0,0,0,0,0,0,0
2024-07-09 22:06:28,0.546,55.6,0,0,0,0,0,0
2024-07-09 22:06:29,0,0,0,0,0,0,0,0
2024-07-09 22:06:30,0,0,0,0,0,0,0,0
2024-07-09 22:06:31,0.423,48.6,0,0,0,0,0,0
2024-07-09 22:06:32,0,0,0,0,0,0,0,0
2024-07-09 22:06:33,0,0,0,0,0,0,0,0
2024-07-09 22:06:34,0.474,51.0,0,0,0,0,0,0
2024-07-09 22:06:35,0,0,0,0,0,0,0,0
2024-07-09 22:06:36,0,0,0,0,0,0,0,0
2024-07-09 22:06:37,0.468,55.5,0,0,0,0,0,0
2024-07-09 22:06:38,0,0,0,0,0,0,0,0
2024-07-09 22:06:39,0,0,0,0,0,0,0,0
2024-07-09 22:06:40,0.552,61.6,0,0,0,0,0,0
2024-07-09 22:06:41,0,0,0,0,0,0,0,0
2024-07-09 22:06:42,0,0,0,0,0,0,0,0
2024-07-09 22:06:43,0.453,59.7,0,0,0,0,0,0
2024-07-09 22:06:44,0,0,0,0,0,0,0,0
2024-07-09 22:06:45,0,0,0,0,0,0,0,0
2024-07-09 22:06:46,0.543,49.8,0,0,0,0,0,0
2024-07-09 22:06:47,0,0,0,0,0,0,0,0
2024-07-09 22:06:48,0,0,0,0,0,0,0,0
2024-07-09 22:06:49,0.531,59.4,0,0,0,0,0,0
2024-07-09 22:06:50,0,0,0,0,0,0,0,0
2024-07-09 22:06:51,0,0,0,0,0,0,0,0
2024-07-09 22:06:52,0.438,60.6,0,0,0,0,0,0
2024-07-09 22:06:53,0,0,0,0,0,0,0,0
2024-07-09 22:06:54,0,0,0,0,0,0,0,0
2024-07-09 22:06:55,0.483,47.7,0,0,0,0,0,0
2024-07-09 22:06:56,0,0,0,0,0,0,0,0
2024-07-09 22:06:57,0,0,0,0,0,0,0,0
2024-07-09 22:06:58,0.396,49.2,0,0,0,0,0,0
2024-07-09 22:06:59,0,0,0,0,0,0,0,0
2024-07-09 22:07:00,0,0,0,0,0,0,0,0
2024-07-09 22:07:01,0.501,51.7,0,0,0,0,0,0
2024-07-09 22:07:02,0,0,0,0,0,0,0,0
2024-07-09 22:07:03,0,0,0,0,0,0,0,0
2024-07-09 22:07:04,0.450,51.1,0,0,0,0,0,0
2024-07-09 22:07:05,0,0,0,0,0,0,0,0
2024-07-09 22:07:06,0,0,0,0,0,0,0,0
2024-07-09 22:07:07,0.327,55.8,0,0,0,0,0,0
2024-07-09 22:07:08,0,0,0,0,0,0,0,0
2024-07-09 22:07:09,0,0,0,0,0,0,0,0
2024-07-09 22:07:10,0.444,51.7,0,0,0,0,0,0
2024-07-09 22:07:11,0,0,0,0,0,0,0,0
2024-07-09 22:07:12,0,0,0,0,0,0,0,0
2024-07-09 22:07:13,0.462,52.3,0,0,0,0,0,0
2024-07-09 22:07:14,0,0,0,0,0,0,0,0
2024-07-09 22:07:15,0,0,0,0,0,0,0,0
2024-07-09 22:07:16,0.459,54.3,0,0,0,0,0,0
2024-07-09 22:07:17,0,0,0,0,0,0,0,0
2024-07-09 22:07:18,0,0,0,0,0,0,0,0
2024-07-09 22:07:19,0.366,53.2,0,0,0,0,0,0
2024-07-09 22:07:20,0,0,0,0,0,0,0,0
2024-07-09 22:07:21,0,0,0,0,0,0,0,0
2024-07-09 22:07:22,0.435,52.0,0,0,0,0,0,0
2024-07-09 22:07:23,0,0,0,0,0,0,0,0
2024-07-09 22:07:24,0,0,0,0,0,0,0,0
2024-07-09 22:07:25,0.465,51.3,0,0,0,0,0,0
2024-07-09 22:07:26,0,0,0,0,0,0,0,0
2024-07-09 22:07:27,0,0,0,0,0,0,0,0
2024-07-09 22:07:28,0.489,50.5,0,0,0,0,0,0
2024-07-09 22:07:29,0,0,0,0,0,0,0,0
2024-07-09 22:07:30,0,0,0,0,0,0,0,0
2024-07-09 22:07:31,0.453,64.6,0,0,0,0,0,0
2024-07-09 22:07:32,0,0,0,0,0,0,0,0
2024-07-09 22:07:33,0,0,0,0,0,0,0,0
2024-07-09 22:07:34,0.471,55.9,0,0,0,0,0,0
2024-07-09 22:07:35,0,0,0,0,0,0,0,0
2024-07-09 22:07:36,0,0,0,0,0,0,0,0
2024-07-09 22:07:37,0.492,54.8,0,0,0,0,0,0
2024-07-09 22:07:38,0,0,0,0,0,0,0,0
2024-07-09 22:07:39,0,0,0,0,0,0,0,0
2024-07-09 22:07:40,0.468,55.5,0,0,0,0,0,0
2024-07-09 22:07:41,0,0,0,0,0,0,0,0
2024-07-09 22:07:42,0,0,0,0,0,0,0,0
2024-07-09 22:07:43,0.447,58.8,0,0,0,0,0,0
2024-07-09 22:07:44,0,0,0,0,0,0,0,0
2024-07-09 22:07:45,0,0,0,0,0,0,0,0
2024-07-09 22:07:46,0.456,58.1,0,0,0,0,0,0
2024-07-09 22:07:47,0,0,0,0,0,0,0,0
2024-07-09 22:07:48,0,0,0,0,0,0,0,0
2024-07-09 22:07:49,0.504,62.2,0,0,0,0,0,0
2024-07-09 22:07:50,0,0,0,0,0,0,0,0
2024-07-09 22:07:51,0,0,0,0,0,0,0,0
2024-07-09 22:07:52,0.450,56.5,0,0,0,0,0,0
2024-07-09 22:07:53,0,0,0,0,0,0,0,0
2024-07-09 22:07:54,0,0,0,0,0,0,0,0
2024-07-09 22:07:55,0.495,55.2,0,0,0,0,0,0
2024-07-09 22:07:56,0,0,0,0,0,0,0,0
2024-07-09 22:07:57,0,0,0,0,0,0,0,0
2024-07-09 22:07:58,0.444,51.5,0,0,0,0,0,0
2024-07-09 22:07:59,0,0,0,0,0,0,0,0
2024-07-09 22:08:00,0,0,0,0,0,0,0,0
2024-07-09 22:08:01,0.489,63.1,0,0,0,0,0,0
2024-07-09 22:08:02,0,0,0,0,0,0,0,0
2024-07-09 22:08:03,0,0,0,0,0,0,0,0
2024-07-09 22:08:04,0.513,62.1,0,0,0,0,0,0
2024-07-09 22:08:05,0,0,0,0,0,0,0,0
2024-07-09 22:08:06,0,0,0,0,0,0,0,0
2024-07-09 22:08:07,0.420,59.7,0,0,0,0,0,0
2024-07-09 22:08:08,0,0,0,0,0,0,0,0
2024-07-09 22:08:09,0,0,0,0,0,0,0,0
2024-07-09 22:08:10,0.585,55.9,0,0,0,0,0,0
2024-07-09 22:08:11,0,0,0,0,0,0,0,0
2024-07-09 22:08:12,0,0,0,0,0,0,0,0
2024-07-09 22:08:13,0.450,51.9,0,0,0,0,0,0
2024-07-09 22:08:14,0,0,0,0,0,0,0,0
2024-07-09 22:08:15,0,0,0,0,0,0,0,0
2024-07-09 22:08:16,0.534,52.3,0,0,0,0,0,0
2024-07-09 22:08:17,0,0,0,0,0,0,0,0
2024-07-09 22:08:18,0,0,0,0,0,0,0,0
2024-07-09 22:08:19,0.375,58.3,0,0,0,0,0,0
2024-07-09 22:08:20,0,0,0,0,0,0,0,0
2024-07-09 22:08:21,0,0,0,0,0,0,0,0
2024-07-09 22:08:22,0.528,60.6,0,0,0,0,0,0
2024-07-09 22:08:23,0,0,0,0,0,0,0,0
2024-07-09 22:08:24,0,0,0,0,0,0,0,0
2024-07-09 22:08:25,0.612,51.3,0,0,0,0,0,0
2024-07-09 22:08:26,0,0,0,0,0,0,0,0
2024-07-09 22:08:27,0,0,0,0,0,0,0,0
2024-07-09 22:08:28,0.510,53.1,0,0,0,0,0,0
2024-07-09 22:08:29,0,0,0,0,0,0,0,0
2024-07-09 22:08:30,0,0,0,0,0,0,0,0
2024-07-09 22:08:31,0.546,57.9,0,0,0,0,0,0
2024-07-09 22:08:32,0,0,0,0,0,0,0,0
2024-07-09 22:08:33,0,0,0,0,0,0,0,0
2024-07-09 22:08:34,0.486,61.1,0,0,0,0,0,0
2024-07-09 22:08:35,0,0,0,0,0,0,0,0
2024-07-09 22:08:36,0,0,0,0,0,0,0,0
2024-07-09 22:08:37,0.489,63.4,0,0,0,0,0,0
2024-07-09 22:08:38,0,0,0,0,0,0,0,0
2024-07-09 22:08:39,0,0,0,0,0,0,0,0
2024-07-09 22:08:40,0.564,71.5,0,0,0,0,0,0
2024-07-09 22:08:41,0,0,0,0,0,0,0,0
2024-07-09 22:08:42,0,0,0,0,0,0,0,0
2024-07-09 22:08:43,0.357,68.2,0,0,0,0,0,0
2024-07-09 22:08:44,0,0,0,0,0,0,0,0
2024-07-09 22:08:45,0,0,0,0,0,0,0,0
2024-07-09 22:08:46,0.615,57.3,0,0,0,0,0,0
2024-07-09 22:08:47,0,0,0,0,0,0,0,0
2024-07-09 22:08:48,0,0,0,0,0,0,0,0
2024-07-09 22:08:49,0.546,57.6,0,0,0,0,0,0
2024-07-09 22:08:50,0,0,0,0,0,0,0,0
2024-07-09 22:08:51,0,0,0,0,0,0,0,0
2024-07-09 22:08:52,0.531,56.8,0,0,0,0,0,0
2024-07-09 22:08:53,0,0,0,0,0,0,0,0
2024-07-09 22:08:54,0,0,0,0,0,0,0,0
2024-07-09 22:08:55,0.420,57.5,0,0,0,0,0,0
2024-07-09 22:08:56,0,0,0,0,0,0,0,0
2024-07-09 22:08:57,0,0,0,0,0,0,0,0
2024-07-09 22:08:58,0.576,51.2,0,0,0,0,0,0
2024-07-09 22:08:59,0,0,0,0,0,0,0,0
2024-07-09 22:09:00,0,0,0,0,0,0,0,0
2024-07-09 22:09:01,0.516,54.4,0,0,0,0,0,0
2024-07-09 22:09:02,0,0,0,0,0,0,0,0
2024-07-09 22:09:03,0,0,0,0,0,0,0,0
2024-07-09 22:09:04,0.591,55.8,0,0,0,0,0,0
2024-07-09 22:09:05,0,0,0,0,0,0,0,0
2024-07-09 22:09:06,0,0,0,0,0,0,0,0
2024-07-09 22:09:07,0.564,55.9,0,0,0,0,0,0
2024-07-09 22:09:08,0,0,0,0,0,0,0,0
2024-07-09 22:09:09,0,0,0,0,0,0,0,0
2024-07-09 22:09:10,0.594,57.4,0,0,0,0,0,0
2024-07-09 22:09:11,0,0,0,0,0,0,0,0
2024-07-09 22:09:12,0,0,0,0,0,0,0,0
2024-07-09 22:09:13,0.558,56.5,0,0,0,0,0,0
2024-07-09 22:09:14,0,0,0,0,0,0,0,0
2024-07-09 22:09:15,0,0,0,0,0,0,0,0
2024-07-09 22:09:16,0.546,50.4,0,0,0,0,0,0
2024-07-09 22:09:17,0,0,0,0,0,0,0,0
2024-07-09 22:09:18,0,0,0,0,0,0,0,0
2024-07-09 22:09:19,0.492,56.2,0,0,0,0,0,0
2024-07-09 22:09:20,0,0,0,0,0,0,0,0
2024-07-09 22:09:21,0,0,0,0,0,0,0,0
2024-07-09 22:09:22,0.537,62.4,0,0,0,0,0,0
2024-07-09 22:09:23,0,0,0,0,0,0,0,0
2024-07-09 22:09:24,0,0,0,0,0,0,0,0
2024-07-09 22:09:25,0.597,57.9,0,0,0,0,0,0
2024-07-09 22:09:26,0,0,0,0,0,0,0,0
2024-07-09 22:09:27,0,0,0,0,0,0,0,0
2024-07-09 22:09:28,0.615,59.3,0,0,0,0,0,0
2024-07-09 22:09:29,0,0,0,0,0,0,0,0
2024-07-09 22:09:30,0,0,0,0,0,0,0,0
2024-07-09 22:09:31,0.627,55.4,0,0,0,0,0,0
2024-07-09 22:09:32,0,0,0,0,0,0,0,0
2024-07-09 22:09:33,0,0,0,0,0,0,0,0
2024-07-09 22:09:34,0.573,52.9,0,0,0,0,0,0
2024-07-09 22:09:35,0,0,0,0,0,0,0,0
2024-07-09 22:09:36,0,0,0,0,0,0,0,0
2024-07-09 22:09:37,0.561,60.3,0,0,0,0,0,0
2024-07-09 22:09:38,0,0,0,0,0,0,0,0
2024-07-09 22:09:39,0,0,0,0,0,0,0,0
2024-07-09 22:09:40,0.615,57.3,0,0,0,0,0,0
2024-07-09 22:09:41,0,0,0,0,0,0,0,0
2024-07-09 22:09:42,0,0,0,0,0,0,0,0
2024-07-09 22:09:43,0.519,56.6,0,0,0,0,0,0
2024-07-09 22:09:44,0,0,0,0,0,0,0,0
2024-07-09 22:09:45,0,0,0,0,0,0,0,0
2024-07-09 22:09:46,0.513,52.1,0,0,0,0,0,0
2024-07-09 22:09:47,0,0,0,0,0,0,0,0
2024-07-09 22:09:48,0,0,0,0,0,0,0,0
2024-07-09 22:09:49,0.537,55.4,0,0,0,0,0,0
2024-07-09 22:09:50,0,0,0,0,0,0,0,0
2024-07-09 22:09:51,0,0,0,0,0,0,0,0
2024-07-09 22:09:52,0.528,54.1,0,0,0,0,0,0
2024-07-09 22:09:53,0,0,0,0,0,0,0,0
2024-07-09 22:09:54,0,0,0,0,0,0,0,0
2024-07-09 22:09:55,0.513,61.4,0,0,0,0,0,0
2024-07-09 22:09:56,0,0,0,0,0,0,0,0
2024-07-09 22:09:57,0,0,0,0,0,0,0,0
2024-07-09 22:09:58,0.549,67.0,0,0,0,0,0,0
2024-07-09 22:09:59,0,0,0,0,0,0,0,0
2024-07-09 22:10:00,0,0,0,0,0,0,0,0
2024-07-09 22:10:01,0.564,51.2,0,0,0,0,0,0
2024-07-09 22:10:02,0,0,0,0,0,0,0,0
2024-07-09 22:10:03,0,0,0,0,0,0,0,0
2024-07-09 22:10:04,0.468,55.1,0,0,0,0,0,0
2024-07-09 22:10:05,0,0,0,0,0,0,0,0
2024-07-09 22:10:06,0,0,0,0,0,0,0,0
2024-07-09 22:10:07,0.570,61.0,0,0,0,0,0,0
2024-07-09 22:10:08,0,0,0,0,0,0,0,0
2024-07-09 22:10:09,0,0,0,0,0,0,0,0
2024-07-09 22:10:10,0.558,59.7,0,0,0,0,0,0
2024-07-09 22:10:11,0,0,0,0,0,0,0,0
2024-07-09 22:10:12,0,0,0,0,0,0,0,0
2024-07-09 22:10:13,0.585,58.5,0,0,0,0,0,0
2024-07-09 22:10:14,0,0,0,0,0,0,0,0
2024-07-09 22:10:15,0,0,0,0,0,0,0,0
2024-07-09 22:10:16,0.564,54.3,0,0,0,0,0,0
2024-07-09 22:10:17,0,0,0,0,0,0,0,0
2024-07-09 22:10:18,0,0,0,0,0,0,0,0
2024-07-09 22:10:19,0.486,66.3,0,0,0,0,0,0
2024-07-09 22:10:20,0,0,0,0,0,0,0,0
2024-07-09 22:10:21,0,0,0,0,0,0,0,0
2024-07-09 22:10:22,0.570,53.6,0,0,0,0,0,0
2024-07-09 22:10:23,0,0,0,0,0,0,0,0
2024-07-09 22:10:24,0,0,0,0,0,0,0,0
2024-07-09 22:10:25,0.537,56.8,0,0,0,0,0,0
2024-07-09 22:10:26,0,0,0,0,0,0,0,0
2024-07-09 22:10:27,0,0,0,0,0,0,0,0
2024-07-09 22:10:28,0.657,53.2,0,0,0,0,0,0
2024-07-09 22:10:29,0,0,0,0,0,0,0,0
2024-07-09 22:10:30,0,0,0,0,0,0,0,0
2024-07-09 22:10:31,0.510,53.7,0,0,0,0,0,0
2024-07-09 22:10:32,0,0,0,0,0,0,0,0
2024-07-09 22:10:33,0,0,0,0,0,0,0,0
2024-07-09 22:10:34,0.495,56.5,0,0,0,0,0,0
2024-07-09 22:10:35,0,0,0,0,0,0,0,0
2024-07-09 22:10:36,0,0,0,0,0,0,0,0
2024-07-09 22:10:37,0.399,27.9,0,0,0,0,0,0
2024-07-09 22:10:38,0,0,0,0,0,0,0,0
2024-07-09 22:10:39,0,0,0,0,0,0,0,0
2024-07-09 22:10:40,0,0,0,0,0,0,0,0
2024-07-09 22:10:41,0,0,0,0,0,0,0,0
2024-07-09 22:10:42,0,0,0,0,0,0,0,0
2024-07-09 22:10:43,0,0,0,0,0,0,0,0
2024-07-09 22:10:44,0,0,0,0,0,0,0,0
2024-07-09 22:10:45,0,0,0,0,0,0,0,0
2024-07-09 22:10:46,0,0,0,0,0,0,0,0
2024-07-09 22:10:47,0,0,0,0,0,0,0,0
2024-07-09 22:10:48,0,0,0,0,0,0,0,0
2024-07-09 22:10:49,0,0,0,0,0,0,0,0
2024-07-09 22:10:50,0,0,0,0,0,0,0,0
2024-07-09 22:10:51,0,0,0,0,0,0,0,0
2024-07-09 22:10:52,0,0,0,0,0,0,0,0
2024-07-09 22:10:53,0,0,0,0,0,0,0,0
2024-07-09 22:10:54,0,0,0,0,0,0,0,0
2024-07-09 22:10:55,0,0,0,0,0,0,0,0
2024-07-09 22:10:56,0,0,0,0,0,0,0,0
2024-07-09 22:10:57,0,0,0,0,0,0,0,0
2024-07-09 22:10:58,0,0,0,0,0,0,0,0
2024-07-09 22:10:59,0,0,0,0,0,0,0,0
2024-07-09 22:11:00,0,0,0,0,0,0,0,0
2024-07-09 22:11:01,0,0,0,0,0,0,0,0
2024-07-09 22:11:02,0,0,0,0,0,0,0,0
2024-07-09 22:11:03,0,0,0,0,0,0,0,0
2024-07-09 22:11:04,0,0,0,0,0,0,0,0
2024-07-09 22:11:05,0,0,0,0,0,0,0,0
2024-07-09 22:11:06,0,0,0,0,0,0,0,0
2024-07-09 22:11:07,0,0,0,0,0,0,0,0
2024-07-09 22:11:08,0,0,0,0,0,0,0,0
2024-07-09 22:11:09,0,0,0,0,0,0,0,0
2024-07-09 22:11:10,0,0,0,0,0,0,0,0
2024-07-09 22:11:11,0,0,0,0,0,0,0,0
2024-07-09 22:11:12,0,0,0,0,0,0,0,0
2024-07-09 22:11:13,0,0.507,0,0,0,0,0,0
2024-07-09 22:11:14,0,0,0,0,0,0,0,0
2024-07-09 22:11:15,0,0,0,0,0,0,0,0
2024-07-09 22:11:16,0,0.729,0,0,0,0,0,0
2024-07-09 22:11:17,0,0,0,0,0,0,0,0
2024-07-09 22:11:18,0,0,0,0,0,0,0,0
2024-07-09 22:11:19,0,0.435,0,0,0,0,0,0
2024-07-09 22:11:20,0,0,0,0,0,0,0,0
2024-07-09 22:11:21,0,0,0,0,0,0,0,0
2024-07-09 22:11:22,0,0.666,0,0,0,0,0,0
2024-07-09 22:11:23,0,0,0,0,0,0,0,0
2024-07-09 22:11:24,0,0,0,0,0,0,0,0
2024-07-09 22:11:25,0,0.567,0,0,0,0,0,0
2024-07-09 22:11:26,0,0,0,0,0,0,0,0
2024-07-09 22:11:27,0,0,0,0,0,0,0,0
2024-07-09 22:11:28,0,0.627,0,0,0,0,0,0
2024-07-09 22:11:29,0,0,0,0,0,0,0,0
2024-07-09 22:11:30,0,0,0,0,0,0,0,0
2024-07-09 22:11:31,0,0.666,0,0,0,0,0,0
2024-07-09 22:11:32,0,0,0,0,0,0,0,0
2024-07-09 22:11:33,0,0,0,0,0,0,0,0
2024-07-09 22:11:34,0,0.492,0,0,0,0,0,0
2024-07-09 22:11:35,0,0,0,0,0,0,0,0
2024-07-09 22:11:36,0,0,0,0,0,0,0,0
2024-07-09 22:11:37,0.501,40.6,0,0,0,0,0,0
2024-07-09 22:11:38,0,0,0,0,0,0,0,0
2024-07-09 22:11:39,0,0,0,0,0,0,0,0
2024-07-09 22:11:40,0.537,65.2,0,0,0,0,0,0
2024-07-09 22:11:41,0,0,0,0,0,0,0,0
2024-07-09 22:11:42,0,0,0,0,0,0,0,0
2024-07-09 22:11:43,0.564,69.5,0,0,0,0,0,0
2024-07-09 22:11:44,0,0,0,0,0,0,0,0
2024-07-09 22:11:45,0,0,0,0,0,0,0,0
2024-07-09 22:11:46,0.555,55.3,0,0,0,0,0,0
2024-07-09 22:11:47,0,0,0,0,0,0,0,0
2024-07-09 22:11:48,0,0,0,0,0,0,0,0
2024-07-09 22:11:49,0.522,69.5,0,0,0,0,0,0
2024-07-09 22:11:50,0,0,0,0,0,0,0,0
2024-07-09 22:11:51,0,0,0,0,0,0,0,0
2024-07-09 22:11:52,0.579,74.0,0,0,0,0,0,0
2024-07-09 22:11:53,0,0,0,0,0,0,0,0
2024-07-09 22:11:54,0,0,0,0,0,0,0,0
2024-07-09 22:11:55,0.468,66.2,0,0,0,0,0,0
2024-07-09 22:11:56,0,0,0,0,0,0,0,0
2024-07-09 22:11:57,0,0,0,0,0,0,0,0
2024-07-09 22:11:58,0.555,76.5,0,0,0,0,0,0
2024-07-09 22:11:59,0,0,0,0,0,0,0,0
2024-07-09 22:12:00,0,0,0,0,0,0,0,0
2024-07-09 22:12:01,0.492,55.8,0,0,0,0,0,0
2024-07-09 22:12:02,0,0,0,0,0,0,0,0
2024-07-09 22:12:03,0,0,0,0,0,0,0,0
2024-07-09 22:12:04,0.561,64.2,0,0,0,0,0,0
2024-07-09 22:12:05,0,0,0,0,0,0,0,0
2024-07-09 22:12:06,0,0,0,0,0,0,0,0
2024-07-09 22:12:07,0.384,74.9,0,0,0,0,0,0
2024-07-09 22:12:08,0,0,0,0,0,0,0,0
2024-07-09 22:12:09,0,0,0,0,0,0,0,0
2024-07-09 22:12:10,0.576,58.6,0,0,0,0,0,0
2024-07-09 22:12:11,0,0,0,0,0,0,0,0
2024-07-09 22:12:12,0,0,0,0,0,0,0,0
2024-07-09 22:12:13,0.555,64.6,0,0,0,0,0,0
2024-07-09 22:12:14,0,0,0,0,0,0,0,0
2024-07-09 22:12:15,0,0,0,0,0,0,0,0
2024-07-09 22:12:16,0.503,67.6,0,0,0,0,0,0
2024-07-09 22:12:17,0,0,0,0,0,0,0,0
2024-07-09 22:12:18,0,0,0,0,0,0,0,0
2024-07-09 22:12:19,0.555,51.1,0,0,0,0,0,0
2024-07-09 22:12:20,0,0,0,0,0,0,0,0
2024-07-09 22:12:21,0,0,0,0,0,0,0,0
2024-07-09 22:12:22,0.426,68.3,0,0,0,0,0,0
2024-07-09 22:12:23,0,0,0,0,0,0,0,0
2024-07-09 22:12:24,0,0,0,0,0,0,0,0
2024-07-09 22:12:25,0.600,67.7,0,0,0,0,0,0
2024-07-09 22:12:26,0,0,0,0,0,0,0,0
2024-07-09 22:12:27,0,0,0,0,0,0,0,0
2024-07-09 22:12:28,0.540,65.7,0,0,0,0,0,0
2024-07-09 22:12:29,0,0,0,0,0,0,0,0
2024-07-09 22:12:30,0,0,0,0,0,0,0,0
2024-07-09 22:12:31,0.648,73.2,0,0,0,0,0,0
2024-07-09 22:12:32,0,0,0,0,0,0,0,0
2024-07-09 22:12:33,0,0,0,0,0,0,0,0
2024-07-09 22:12:34,0.639,75.1,0,0,0,0,0,0
2024-07-09 22:12:35,0,0,0,0,0,0,0,0
2024-07-09 22:12:36,0,0,0,0,0,0,0,0
2024-07-09 22:12:37,0.519,65.5,0,0,0,0,0,0
2024-07-09 22:12:38,0,0,0,0,0,0,0,0
2024-07-09 22:12:39,0,0,0,0,0,0,0,0
2024-07-09 22:12:40,0.648,72.7,0,0,0,0,0,0
2024-07-09 22:12:41,0,0,0,0,0,0,0,0
2024-07-09 22:12:42,0,0,0,0,0,0,0,0
2024-07-09 22:12:43,0.513,70.3,0,0,0,0,0,0
2024-07-09 22:12:44,0,0,0,0,0,0,0,0
2024-07-09 22:12:45,0,0,0,0,0,0,0,0
2024-07-09 22:12:46,0.672,67.6,0,0,0,0,0,0
2024-07-09 22:12:47,0,0,0,0,0,0,0,0
2024-07-09 22:12:48,0,0,0,0,0,0,0,0
2024-07-09 22:12:49,0.603,67.1,0,0,0,0,0,0
2024-07-09 22:12:50,0,0,0,0,0,0,0,0
2024-07-09 22:12:51,0,0,0,0,0,0,0,0
2024-07-09 22:12:52,0.624,66.9,0,0,0,0,0,0
2024-07-09 22:12:53,0,0,0,0,0,0,0,0
2024-07-09 22:12:54,0,0,0,0,0,0,0,0
2024-07-09 22:12:55,0.495,69.8,0,0,0,0,0,0
2024-07-09 22:12:56,0,0,0,0,0,0,0,0
2024-07-09 22:12:57,0,0,0,0,0,0,0,0
2024-07-09 22:12:58,0.600,72.4,0,0,0,0,0,0
2024-07-09 22:12:59,0,0,0,0,0,0,0,0
2024-07-09 22:13:00,0,0,0,0,0,0,0,0
2024-07-09 22:13:01,0.657,67.4,0,0,0,0,0,0
2024-07-09 22:13:02,0,0,0,0,0,0,0,0
2024-07-09 22:13:03,0,0,0,0,0,0,0,0
2024-07-09 22:13:04,0.561,73.1,0,0,0,0,0,0
2024-07-09 22:13:05,0,0,0,0,0,0,0,0
2024-07-09 22:13:06,0,0,0,0,0,0,0,0
2024-07-09 22:13:07,0.525,69.8,0,0,0,0,0,0
2024-07-09 22:13:08,0,0,0,0,0,0,0,0
2024-07-09 22:13:09,0,0,0,0,0,0,0,0
2024-07-09 22:13:10,0.564,69.6,0,0,0,0,0,0
2024-07-09 22:13:11,0,0,0,0,0,0,0,0
2024-07-09 22:13:12,0,0,0,0,0,0,0,0
2024-07-09 22:13:13,0.570,60.6,0,0,0,0,0,0
2024-07-09 22:13:14,0,0,0,0,0,0,0,0
2024-07-09 22:13:15,0,0,0,0,0,0,0,0
2024-07-09 22:13:16,0.522,62.0,0,0,0,0,0,0
2024-07-09 22:13:17,0,0,0,0,0,0,0,0
2024-07-09 22:13:18,0,0,0,0,0,0,0,0
2024-07-09 22:13:19,0.684,67.7,0,0,0,0,0,0
2024-07-09 22:13:20,0,0,0,0,0,0,0,0
2024-07-09 22:13:21,0,0,0,0,0,0,0,0
2024-07-09 22:13:22,0.477,64.7,0,0,0,0,0,0
2024-07-09 22:13:23,0,0,0,0,0,0,0,0
2024-07-09 22:13:24,0,0,0,0,0,0,0,0
2024-07-09 22:13:25,0.537,68.3,0,0,0,0,0,0
2024-07-09 22:13:26,0,0,0,0,0,0,0,0
2024-07-09 22:13:27,0,0,0,0,0,0,0,0
2024-07-09 22:13:28,0.627,71.5,0,0,0,0,0,0
2024-07-09 22:13:29,0,0,0,0,0,0,0,0
2024-07-09 22:13:30,0,0,0,0,0,0,0,0
2024-07-09 22:13:31,0.567,66.4,0,0,0,0,0,0
2024-07-09 22:13:32,0,0,0,0,0,0,0,0
2024-07-09 22:13:33,0,0,0,0,0,0,0,0
2024-07-09 22:13:34,0.597,71.8,0,0,0,0,0,0
2024-07-09 22:13:35,0,0,0,0,0,0,0,0
2024-07-09 22:13:36,0,0,0,0,0,0,0,0
2024-07-09 22:13:37,0.543,63.1,0,0,0,0,0,0
2024-07-09 22:13:38,0,0,0,0,0,0,0,0
2024-07-09 22:13:39,0,0,0,0,0,0,0,0
2024-07-09 22:13:40,0.750,66.0,0,0,0,0,0,0
2024-07-09 22:13:41,0,0,0,0,0,0,0,0
2024-07-09 22:13:42,0,0,0,0,0,0,0,0
